Speaker,Gen,Mode,Vowel,Long,Duration,F0,F1,F2
3,M,Soft,ɔ,Short,0.17,118,548,1032
3,M,Soft,ɔ,Short,0.14,105,517,1011
3,M,Soft,ɔ,Short,0.13,91,479,985
3,M,Soft,o,Long,0.21,120,478,607
3,M,Soft,o,Long,0.16,114,421,804
3,M,Soft,o,Long,0.19,102,382,761
3,M,Soft,o,Long,0.22,127,410,752
3,M,Soft,o,Long,0.19,117,436,850
3,M,Soft,o,Long,0.21,101,394,673
3,M,Soft,o,Long,0.13,123,495,868
3,M,Soft,o,Long,0.11,108,482,931
3,M,Soft,o,Long,0.13,90,347,844
3,M,Soft,o,Long,0.13,113,445,904
3,M,Soft,o,Long,0.13,106,474,900
3,M,Soft,o,Long,0.14,90,480,831
3,M,Soft,o,Short,0.12,110,476,845
3,M,Soft,o,Short,0.12,105,463,979
3,M,Soft,o,Short,0.08,95,378,1125
3,M,Soft,o,Short,0.1,110,477,786
3,M,Soft,o,Short,0.11,105,468,896
3,M,Soft,o,Short,0.11,92,404,887
3,M,Soft,o,Short,0.12,121,452,934
3,M,Soft,o,Short,0.12,111,428,955
3,M,Soft,o,Short,0.12,94,421,1008
3,M,Soft,o,Short,0.14,114,473,885
3,M,Soft,o,Short,0.12,108,441,775
3,M,Soft,o,Short,0.11,96,385,882
3,M,Soft,u,Long,0.11,127,405,785
3,M,Soft,u,Long,0.11,113,347,438
3,M,Soft,u,Long,0.11,94,380,773
3,M,Soft,u,Long,0.18,128,363,624
3,M,Soft,u,Long,0.15,117,345,486
3,M,Soft,u,Long,0.14,103,395,2639
3,M,Soft,u,Long,0.14,129,366,652
3,M,Soft,u,Long,0.16,111,357,453
3,M,Soft,u,Long,0.12,101,392,2566
3,M,Soft,u,Long,0.14,132,351,685
3,M,Soft,u,Long,0.14,113,332,757
3,M,Soft,u,Long,0.1,98,351,894
3,M,Soft,u,Short,0.15,122,334,695
3,M,Soft,u,Short,0.15,111,341,682
3,M,Soft,u,Short,0.14,99,386,2764
3,M,Soft,u,Short,0.14,126,384,816
3,M,Soft,u,Short,0.09,111,379,767
3,M,Soft,u,Short,0.11,111,413,428
3,M,Soft,u,Short,0.12,125,374,2068
3,M,Soft,u,Short,0.12,111,337,675
3,M,Soft,u,Short,0.1,113,353,628
3,M,Soft,u,Short,0.13,125,253,718
3,M,Soft,u,Short,0.11,128,326,600
3,M,Soft,u,Short,0.13,117,355,2700
3,M,Neutral,a,Long,0.18,121,788,1472
3,M,Neutral,a,Long,0.16,109,726,1441
3,M,Neutral,a,Long,0.17,91,720,1398
3,M,Neutral,a,Long,0.23,117,837,1298
3,M,Neutral,a,Long,0.22,107,748,1208
3,M,Neutral,a,Long,0.2,90,682,1195
3,M,Neutral,a,Long,0.18,123,806,1319
3,M,Neutral,a,Long,0.18,103,761,1314
3,M,Neutral,a,Long,0.16,90,682,1346
3,M,Neutral,a,Long,0.22,121,800,1272
3,M,Neutral,a,Long,0.21,105,667,1212
3,M,Neutral,a,Long,0.24,92,583,1181
3,M,Neutral,a,Short,0.15,124,823,1264
3,M,Neutral,a,Short,0.14,110,737,1243
3,M,Neutral,a,Short,0.18,90,495,1196
3,M,Neutral,a,Short,0.15,114,805,1440
3,M,Neutral,a,Short,0.16,102,529,1346
3,M,Neutral,a,Short,0.16,91,610,1400
3,M,Neutral,a,Short,0.13,118,849,1442
3,M,Neutral,a,Short,0.12,106,634,1326
3,M,Neutral,a,Short,0.15,91,660,1399
3,M,Neutral,a,Short,0.14,121,809,1416
3,M,Neutral,a,Short,0.15,105,625,1331
3,M,Neutral,a,Short,0.14,93,582,1319
3,M,Neutral,ɛ,Long,0.22,120,603,1754
3,M,Neutral,ɛ,Long,0.22,107,568,1819
3,M,Neutral,ɛ,Long,0.22,96,530,1786
3,M,Neutral,ɛ,Long,0.12,127,643,1783
3,M,Neutral,ɛ,Long,0.11,110,571,1716
3,M,Neutral,ɛ,Long,0.12,95,563,1724
3,M,Neutral,ɛ,Long,0.12,123,626,1728
3,M,Neutral,ɛ,Long,0.14,108,571,1695
3,M,Neutral,ɛ,Long,0.15,96,557,1721
3,M,Neutral,ɛ,Long,0.14,125,595,1733
3,M,Neutral,ɛ,Long,0.15,109,545,1728
3,M,Neutral,ɛ,Long,0.16,96,537,1762
3,M,Neutral,ɛ,Short,0.16,125,642,1726
3,M,Neutral,ɛ,Short,0.17,112,600,1612
3,M,Neutral,ɛ,Short,0.18,95,582,1623
3,M,Neutral,ɛ,Short,0.13,124,623,1789
3,M,Neutral,ɛ,Short,0.12,106,597,1655
3,M,Neutral,ɛ,Short,0.14,95,556,1701
3,M,Neutral,ɛ,Short,0.1,124,623,1787
3,M,Neutral,ɛ,Short,0.11,112,567,1780
3,M,Neutral,ɛ,Short,0.13,92,566,1813
3,M,Neutral,ɛ,Short,0.13,123,637,1766
3,M,Neutral,ɛ,Short,0.11,109,580,1640
3,M,Neutral,ɛ,Short,0.13,92,516,1696
3,M,Neutral,e,Long,0.13,119,441,2012
3,M,Neutral,e,Long,0.12,114,415,1970
3,M,Neutral,e,Long,0.1,113,416,1928
3,M,Neutral,e,Long,0.14,131,439,1957
3,M,Neutral,e,Long,0.15,119,444,1912
3,M,Neutral,e,Long,0.14,112,441,1899
3,M,Neutral,e,Long,0.17,124,456,1875
3,M,Neutral,e,Long,0.16,114,441,1819
3,M,Neutral,e,Long,0.14,100,414,1820
3,M,Neutral,e,Long,0.17,133,466,1913
3,M,Neutral,e,Long,0.16,119,465,1910
3,M,Neutral,e,Long,0.16,102,410,1923
3,M,Neutral,e,Short,0.14,135,444,2115
3,M,Neutral,e,Short,0.12,111,437,1849
3,M,Neutral,e,Short,0.12,101,440,1928
3,M,Neutral,e,Short,0.11,139,405,1902
3,M,Neutral,e,Short,0.14,117,444,1959
3,M,Neutral,e,Short,0.13,98,410,1880
3,M,Neutral,e,Short,0.13,128,484,2034
3,M,Neutral,e,Short,0.11,112,428,2002
3,M,Neutral,e,Short,0.12,99,414,2092
3,M,Neutral,e,Short,0.12,121,433,2071
3,M,Neutral,e,Short,0.15,112,422,1997
3,M,Neutral,e,Short,0.14,99,392,2056
3,M,Neutral,i,Long,0.2,134,333,2089
3,M,Neutral,i,Long,0.19,115,326,2074
3,M,Neutral,i,Long,0.18,97,331,2036
3,M,Neutral,i,Long,0.15,135,355,2083
3,M,Neutral,i,Long,0.14,118,335,2087
3,M,Neutral,i,Long,0.16,101,326,2028
3,M,Neutral,i,Long,0.16,135,370,2126
3,M,Neutral,i,Long,0.14,116,322,2073
3,M,Neutral,i,Long,0.15,102,332,2117
3,M,Neutral,i,Long,0.16,137,351,2103
3,M,Neutral,i,Long,0.12,117,334,2113
3,M,Neutral,i,Long,0.16,102,334,2074
3,M,Neutral,i,Short,0.1,130,377,2217
3,M,Neutral,i,Short,0.08,116,400,2209
3,M,Neutral,i,Short,0.1,103,335,2414
3,M,Neutral,i,Short,0.2,133,354,2132
3,M,Neutral,i,Short,0.16,118,320,2160
3,M,Neutral,i,Short,0.18,105,321,2239
3,M,Neutral,i,Short,0.1,125,352,2068
3,M,Neutral,i,Short,0.11,116,326,2065
3,M,Neutral,i,Short,0.14,101,316,2108
3,M,Neutral,i,Short,0.11,123,338,2076
3,M,Neutral,i,Short,0.11,116,326,2069
3,M,Neutral,i,Short,0.09,100,316,2066
3,M,Neutral,ɔ,Long,0.22,139,572,984
3,M,Neutral,ɔ,Long,0.23,113,562,939
3,M,Neutral,ɔ,Long,0.2,95,520,982
3,M,Neutral,ɔ,Long,0.17,134,588,991
3,M,Neutral,ɔ,Long,0.16,113,558,920
3,M,Neutral,ɔ,Long,0.17,95,483,924
3,M,Neutral,ɔ,Long,0.21,125,654,1070
3,M,Neutral,ɔ,Long,0.16,112,633,1080
3,M,Neutral,ɔ,Long,0.22,95,622,1032
3,M,Neutral,ɔ,Long,0.1,136,565,987
3,M,Neutral,ɔ,Long,0.13,119,592,1065
3,M,Neutral,ɔ,Long,0.14,103,563,1103
3,M,Neutral,ɔ,Short,0.14,134,689,828
3,M,Neutral,ɔ,Short,0.14,121,598,905
3,M,Neutral,ɔ,Short,0.13,108,666,781
3,M,Neutral,ɔ,Short,0.13,140,595,959
3,M,Neutral,ɔ,Short,0.14,122,593,902
3,M,Neutral,ɔ,Short,0.17,100,509,929
3,M,Neutral,ɔ,Short,0.13,149,650,947
3,M,Neutral,ɔ,Short,0.13,115,594,919
3,M,Neutral,ɔ,Short,0.12,97,544,913
3,M,Neutral,ɔ,Short,0.14,137,608,1033
3,M,Neutral,ɔ,Short,0.14,121,604,1051
3,M,Neutral,ɔ,Short,0.14,100,522,1019
3,M,Neutral,o,Long,0.15,131,458,768
3,M,Neutral,o,Long,0.16,116,463,823
3,M,Neutral,o,Long,0.15,105,407,815
3,M,Neutral,o,Long,0.22,139,492,623
3,M,Neutral,o,Long,0.23,130,543,622
3,M,Neutral,o,Long,0.18,111,492,922
3,M,Neutral,o,Long,0.13,129,522,882
3,M,Neutral,o,Long,0.15,115,558,1100
3,M,Neutral,o,Long,0.16,107,542,1079
3,M,Neutral,o,Long,0.14,131,516,846
3,M,Neutral,o,Long,0.14,117,514,897
3,M,Neutral,o,Long,0.13,97,509,930
3,M,Neutral,o,Short,0.12,130,512,864
3,M,Neutral,o,Short,0.17,119,510,932
3,M,Neutral,o,Short,0.15,105,517,1007
3,M,Neutral,o,Short,0.12,134,500,697
3,M,Neutral,o,Short,0.11,123,479,939
3,M,Neutral,o,Short,0.12,102,478,888
3,M,Neutral,o,Short,0.12,139,458,856
3,M,Neutral,o,Short,0.1,123,501,898
3,M,Neutral,o,Short,0.13,101,434,882
3,M,Neutral,o,Short,0.13,134,532,621
3,M,Neutral,o,Short,0.14,121,498,827
3,M,Neutral,o,Short,0.14,97,469,768
3,M,Neutral,u,Long,0.15,146,430,1551
3,M,Neutral,u,Long,0.15,128,409,998
3,M,Neutral,u,Long,0.11,101,392,881
3,M,Neutral,u,Long,0.18,149,456,2794
3,M,Neutral,u,Long,0.15,135,390,662
3,M,Neutral,u,Long,0.15,107,316,456
3,M,Neutral,u,Long,0.16,155,410,537
3,M,Neutral,u,Long,0.15,124,375,606
3,M,Neutral,u,Long,0.19,102,379,636
3,M,Neutral,u,Long,0.18,166,346,899
3,M,Neutral,u,Long,0.12,132,339,722
3,M,Neutral,u,Long,0.14,101,362,1143
3,M,Neutral,u,Short,0.13,151,361,422
3,M,Neutral,u,Short,0.11,126,391,1607
3,M,Neutral,u,Short,0.12,116,329,449
3,M,Neutral,u,Short,0.14,131,391,1088
3,M,Neutral,u,Short,0.13,120,468,2104
3,M,Neutral,u,Short,0.17,108,411,1178
3,M,Neutral,u,Short,0.12,140,428,2259
3,M,Neutral,u,Short,0.14,122,394,2333
3,M,Neutral,u,Short,0.11,118,402,2241
3,M,Neutral,u,Short,0.1,142,432,2635
3,M,Neutral,u,Short,0.08,134,366,1370
3,M,Neutral,u,Short,0.06,121,366,1470
3,M,Loud,a,Long,0.19,196,972,1585
3,M,Loud,a,Long,0.22,186,954,1488
3,M,Loud,a,Long,0.21,154,947,1503
3,M,Loud,a,Long,0.23,187,1045,1476
3,M,Loud,a,Long,0.21,185,931,1347
3,M,Loud,a,Long,0.21,146,968,1268
3,M,Loud,a,Long,0.2,199,1142,1469
3,M,Loud,a,Long,0.19,181,1171,1290
3,M,Loud,a,Long,0.21,132,978,1312
3,M,Loud,a,Long,0.24,188,1029,1390
3,M,Loud,a,Long,0.22,171,997,1275
3,M,Loud,a,Long,0.24,132,921,1344
3,M,Loud,a,Short,0.14,182,927,1324
3,M,Loud,a,Short,0.13,167,1054,1257
3,M,Loud,a,Short,0.14,137,1013,1250
3,M,Loud,a,Short,0.15,174,1021,1555
3,M,Loud,a,Short,0.16,163,1011,1468
3,M,Loud,a,Short,0.18,130,884,1449
3,M,Loud,a,Short,0.15,175,1015,1546
3,M,Loud,a,Short,0.12,155,946,1485
3,M,Loud,a,Short,0.14,136,982,1528
3,M,Loud,a,Short,0.1,186,1030,1504
3,M,Loud,a,Short,0.14,113,1081,1363
3,M,Loud,a,Short,0.14,131,925,1414
3,M,Loud,ɛ,Long,0.26,175,792,1881
3,M,Loud,ɛ,Long,0.26,166,732,1883
3,M,Loud,ɛ,Long,0.26,140,604,1819
3,M,Loud,ɛ,Long,0.12,186,887,1773
3,M,Loud,ɛ,Long,0.13,168,771,1786
3,M,Loud,ɛ,Long,0.14,128,692,1771
3,M,Loud,ɛ,Long,0.15,179,851,1753
3,M,Loud,ɛ,Long,0.15,168,820,1708
3,M,Loud,ɛ,Long,0.15,130,712,1729
3,M,Loud,ɛ,Long,0.15,181,792,1787
3,M,Loud,ɛ,Long,0.14,168,776,1777
3,M,Loud,ɛ,Long,0.15,133,678,1813
3,M,Loud,ɛ,Short,0.18,187,758,1782
3,M,Loud,ɛ,Short,0.17,170,799,1715
3,M,Loud,ɛ,Short,0.19,136,708,1691
3,M,Loud,ɛ,Short,0.14,181,769,1833
3,M,Loud,ɛ,Short,0.12,169,801,1781
3,M,Loud,ɛ,Short,0.13,131,724,1702
3,M,Loud,ɛ,Short,0.12,183,767,1806
3,M,Loud,ɛ,Short,0.13,168,736,1795
3,M,Loud,ɛ,Short,0.14,133,673,1782
3,M,Loud,ɛ,Short,0.15,187,783,1788
3,M,Loud,ɛ,Short,0.14,173,857,1712
3,M,Loud,ɛ,Short,0.16,133,692,1706
3,M,Loud,e,Long,0.19,187,511,2044
3,M,Loud,e,Long,0.18,171,463,2023
3,M,Loud,e,Long,0.2,141,432,1964
3,M,Loud,e,Long,0.15,196,468,2011
3,M,Loud,e,Long,0.14,173,529,2067
3,M,Loud,e,Long,0.14,146,445,2042
3,M,Loud,e,Long,0.17,195,454,2068
3,M,Loud,e,Long,0.15,179,530,2004
3,M,Loud,e,Long,0.15,142,429,2008
3,M,Loud,e,Long,0.16,192,500,2092
3,M,Loud,e,Long,0.14,172,521,2060
3,M,Loud,e,Long,0.15,138,516,2088
3,M,Loud,e,Short,0.14,196,484,2167
3,M,Loud,e,Short,0.15,170,512,2127
3,M,Loud,e,Short,0.15,129,512,2036
3,M,Loud,e,Short,0.15,196,468,2081
3,M,Loud,e,Short,0.13,169,508,2029
3,M,Loud,e,Short,0.17,134,520,1993
3,M,Loud,e,Short,0.16,197,497,2101
3,M,Loud,e,Short,0.17,176,543,2111
3,M,Loud,e,Short,0.18,133,424,2096
3,M,Loud,e,Short,0.19,182,535,2156
3,M,Loud,e,Short,0.15,174,521,2124
3,M,Loud,e,Short,0.16,138,446,2078
3,M,Loud,i,Long,0.19,210,416,2260
3,M,Loud,i,Long,0.19,182,367,2183
3,M,Loud,i,Long,0.21,143,366,2261
3,M,Loud,i,Long,0.18,212,412,2256
3,M,Loud,i,Long,0.17,189,367,2178
3,M,Loud,i,Long,0.16,163,354,2201
3,M,Loud,i,Long,0.14,210,416,2251
3,M,Loud,i,Long,0.14,191,383,2248
3,M,Loud,i,Long,0.15,156,376,2209
3,M,Loud,i,Long,0.17,214,407,2190
3,M,Loud,i,Long,0.16,195,387,2162
3,M,Loud,i,Long,0.14,158,386,2185
3,M,Loud,i,Short,0.1,196,393,2298
3,M,Loud,i,Short,0.08,184,393,2307
3,M,Loud,i,Short,0.1,154,426,2242
3,M,Loud,i,Short,0.2,205,397,2319
3,M,Loud,i,Short,0.2,181,385,2343
3,M,Loud,i,Short,0.22,174,342,2311
3,M,Loud,i,Short,0.12,211,418,2258
3,M,Loud,i,Short,0.11,192,370,2198
3,M,Loud,i,Short,0.15,145,360,2248
3,M,Loud,i,Short,0.13,203,402,2198
3,M,Loud,i,Short,0.12,190,374,2196
3,M,Loud,i,Short,0.13,165,350,2156
3,M,Loud,ɔ,Long,0.12,213,362,746
3,M,Loud,ɔ,Long,0.16,199,716,897
3,M,Loud,ɔ,Long,0.15,164,742,958
3,M,Loud,ɔ,Long,0.2,204,780,1016
3,M,Loud,ɔ,Long,0.22,190,856,922
3,M,Loud,ɔ,Long,0.21,146,786,849
3,M,Loud,ɔ,Long,0.24,202,1003,1028
3,M,Loud,ɔ,Long,0.21,191,935,1110
3,M,Loud,ɔ,Long,0.2,150,808,1112
3,M,Loud,ɔ,Long,0.14,201,936,1107
3,M,Loud,ɔ,Long,0.13,192,844,1129
3,M,Loud,ɔ,Long,0.15,176,876,1118
3,M,Loud,ɔ,Short,0.16,190,759,1167
3,M,Loud,ɔ,Short,0.14,193,771,1190
3,M,Loud,ɔ,Short,0.15,153,842,874
3,M,Loud,ɔ,Short,0.17,185,758,1171
3,M,Loud,ɔ,Short,0.16,179,712,1131
3,M,Loud,ɔ,Short,0.15,152,892,909
3,M,Loud,ɔ,Short,0.15,191,767,1221
3,M,Loud,ɔ,Short,0.15,170,722,1001
3,M,Loud,ɔ,Short,0.15,149,828,845
3,M,Loud,ɔ,Short,0.16,191,828,1088
3,M,Loud,ɔ,Short,0.17,182,670,1054
3,M,Loud,ɔ,Short,0.18,148,793,986
3,M,Loud,o,Long,0.17,190,611,639
3,M,Loud,o,Long,0.18,176,586,866
3,M,Loud,o,Long,0.21,160,548,2781
3,M,Loud,o,Long,0.28,214,660,2948
3,M,Loud,o,Long,0.26,190,469,638
3,M,Loud,o,Long,0.26,167,540,2903
3,M,Loud,o,Long,0.14,201,717,784
3,M,Loud,o,Long,0.13,180,740,768
3,M,Loud,o,Long,0.16,145,740,807
3,M,Loud,o,Long,0.16,196,688,810
3,M,Loud,o,Long,0.13,169,676,833
3,M,Loud,o,Long,0.17,156,666,811
3,M,Loud,o,Short,0.17,199,674,865
3,M,Loud,o,Short,0.17,184,687,798
3,M,Loud,o,Short,0.17,144,686,782
3,M,Loud,o,Short,0.12,199,724,3022
3,M,Loud,o,Short,0.13,172,635,680
3,M,Loud,o,Short,0.14,144,523,732
3,M,Loud,o,Short,0.16,204,775,876
3,M,Loud,o,Short,0.15,180,687,724
3,M,Loud,o,Short,0.17,146,638,873
3,M,Loud,o,Short,0.18,208,882,2878
3,M,Loud,o,Short,0.17,191,770,2766
3,M,Loud,o,Short,0.16,151,574,746
3,M,Loud,u,Long,0.13,195,677,2814
3,M,Loud,u,Long,0.14,190,514,689
3,M,Loud,u,Long,0.17,167,514,2896
3,M,Loud,u,Long,0.14,201,422,1907
3,M,Loud,u,Long,0.14,188,493,2524
3,M,Loud,u,Long,0.13,167,455,2557
3,M,Loud,u,Long,0.16,205,440,2705
3,M,Loud,u,Long,0.16,187,523,2599
3,M,Loud,u,Long,0.18,150,527,2733
3,M,Loud,u,Long,0.18,221,536,2727
3,M,Loud,u,Long,0.17,191,412,2415
3,M,Loud,u,Long,0.18,162,488,1584
3,M,Loud,u,Short,0.13,192,518,2639
3,M,Loud,u,Short,0.15,184,504,896
3,M,Loud,u,Short,0.14,165,486,2148
3,M,Loud,u,Short,0.12,194,530,2993
3,M,Loud,u,Short,0.11,179,639,2912
3,M,Loud,u,Short,0.13,157,577,1457
3,M,Loud,u,Short,0.12,207,428,2751
3,M,Loud,u,Short,0.12,192,633,3030
3,M,Loud,u,Short,0.15,153,471,3015
3,M,Loud,u,Short,0.15,177,548,2854
3,M,Loud,u,Short,0.12,181,519,2890
3,M,Loud,u,Short,0.13,141,441,2886
4,M,Soft,a,Long,0.11,,770,1878
4,M,Soft,a,Long,0.11,,783,1160
4,M,Soft,a,Long,0.11,,799,1174
4,M,Soft,a,Long,0.14,131,818,1158
4,M,Soft,a,Long,0.14,,802,957
4,M,Soft,a,Long,0.13,,801,1801
4,M,Soft,a,Long,0.13,122,819,1107
4,M,Soft,a,Long,0.13,,679,1121
4,M,Soft,a,Long,0.13,,803,2007
4,M,Soft,a,Long,0.14,119,795,1009
4,M,Soft,a,Long,0.12,,664,1111
4,M,Soft,a,Long,0.13,,560,1075
4,M,Soft,a,Short,0.1,124,751,1143
4,M,Soft,a,Short,0.1,,802,2241
4,M,Soft,a,Short,0.06,,737,1111
4,M,Soft,a,Short,0.12,,828,1295
4,M,Soft,a,Short,0.09,,708,1239
4,M,Soft,a,Short,0.11,,781,1207
4,M,Soft,a,Short,0.08,,803,1247
4,M,Soft,a,Short,0.11,,760,1250
4,M,Soft,a,Short,0.1,,766,1248
4,M,Soft,a,Short,0.07,126,689,1326
4,M,Soft,a,Short,0.1,,751,1342
4,M,Soft,a,Short,0.11,,759,2152
4,M,Soft,ɛ,Long,0.19,,644,1984
4,M,Soft,ɛ,Long,0.19,131,637,1882
4,M,Soft,ɛ,Long,0.15,,449,1912
4,M,Soft,ɛ,Long,0.11,,572,1772
4,M,Soft,ɛ,Long,0.1,,612,1697
4,M,Soft,ɛ,Long,0.1,,510,2396
4,M,Soft,ɛ,Long,0.08,,604,1689
4,M,Soft,ɛ,Long,0.1,,636,1589
4,M,Soft,ɛ,Long,0.09,,501,2486
4,M,Soft,ɛ,Long,0.11,,595,1806
4,M,Soft,ɛ,Long,0.12,,639,1743
4,M,Soft,ɛ,Long,0.12,,718,1900
4,M,Soft,ɛ,Short,0.1,,618,1837
4,M,Soft,ɛ,Short,0.12,,550,1870
4,M,Soft,ɛ,Short,0.1,,575,1748
4,M,Soft,ɛ,Short,0.12,,542,1842
4,M,Soft,ɛ,Short,0.1,,635,1769
4,M,Soft,ɛ,Short,0.1,,600,2318
4,M,Soft,ɛ,Short,0.09,127,656,1793
4,M,Soft,ɛ,Short,0.1,,595,1606
4,M,Soft,ɛ,Short,0.08,,613,1614
4,M,Soft,ɛ,Short,0.12,,571,1768
4,M,Soft,ɛ,Short,0.1,,555,1688
4,M,Soft,ɛ,Short,0.1,,566,1605
4,M,Soft,e,Long,0.15,128,388,2071
4,M,Soft,e,Long,0.15,,376,2059
4,M,Soft,e,Long,0.15,,226,2021
4,M,Soft,e,Long,0.14,,431,2072
4,M,Soft,e,Long,0.15,,300,1981
4,M,Soft,e,Long,0.13,,310,2016
4,M,Soft,e,Long,0.12,,280,1989
4,M,Soft,e,Long,0.13,,402,1877
4,M,Soft,e,Long,0.11,,460,1790
4,M,Soft,e,Long,0.13,115,413,2064
4,M,Soft,e,Long,0.14,,434,1980
4,M,Soft,e,Long,0.12,,401,1884
4,M,Soft,e,Short,0.11,,352,2242
4,M,Soft,e,Short,0.09,,364,2089
4,M,Soft,e,Short,0.07,,186,2041
4,M,Soft,e,Short,0.1,,407,2080
4,M,Soft,e,Short,0.11,,292,2067
4,M,Soft,e,Short,0.12,,417,1963
4,M,Soft,e,Short,0.11,,243,2153
4,M,Soft,e,Short,0.12,,231,2107
4,M,Soft,e,Short,0.12,,249,2069
4,M,Soft,e,Short,0.13,,300,2177
4,M,Soft,e,Short,0.09,120,334,2146
4,M,Soft,e,Short,0.13,,378,2134
4,M,Soft,i,Long,0.16,,293,2295
4,M,Soft,i,Long,0.15,121,315,2230
4,M,Soft,i,Long,0.12,,248,2157
4,M,Soft,i,Long,0.1,,240,2244
4,M,Soft,i,Long,0.09,,285,2233
4,M,Soft,i,Long,0.08,,310,2233
4,M,Soft,i,Long,0.1,,217,2255
4,M,Soft,i,Long,0.09,,277,2272
4,M,Soft,i,Long,0.1,,295,2138
4,M,Soft,i,Long,0.13,,317,2147
4,M,Soft,i,Long,0.14,,202,2198
4,M,Soft,i,Long,0.14,,206,2144
4,M,Soft,i,Short,0.11,,234,2308
4,M,Soft,i,Short,0.13,,330,2263
4,M,Soft,i,Short,0.13,,308,2275
4,M,Soft,i,Short,0.13,,316,2348
4,M,Soft,i,Short,0.14,,857,
4,M,Soft,i,Short,0.11,,321,2355
4,M,Soft,i,Short,0.12,,253,2232
4,M,Soft,i,Short,0.1,,240,
4,M,Soft,i,Short,0.11,,250,2135
4,M,Soft,i,Short,0.1,,230,1153
4,M,Soft,i,Short,0.13,,231,1246
4,M,Soft,i,Short,0.1,,300,1175
4,M,Soft,ɔ,Long,0.18,,592,935
4,M,Soft,ɔ,Long,0.14,111,637,976
4,M,Soft,ɔ,Long,0.13,,580,1033
4,M,Soft,ɔ,Long,0.14,,653,879
4,M,Soft,ɔ,Long,0.12,,628,939
4,M,Soft,ɔ,Long,0.11,,627,939
4,M,Soft,ɔ,Long,0.18,,810,1288
4,M,Soft,ɔ,Long,0.17,,895,1753
4,M,Soft,ɔ,Long,0.14,,709,987
4,M,Soft,ɔ,Long,0.14,,716,893
4,M,Soft,ɔ,Long,0.13,,688,986
4,M,Soft,ɔ,Long,0.14,,801,884
4,M,Soft,ɔ,Short,0.11,124,526,917
4,M,Soft,ɔ,Short,0.12,,979,2522
4,M,Soft,ɔ,Short,0.12,,750,831
4,M,Soft,ɔ,Short,0.1,113,651,884
4,M,Soft,ɔ,Short,0.11,,590,985
4,M,Soft,ɔ,Short,0.13,,573,894
4,M,Soft,ɔ,Short,0.1,115,802,2369
4,M,Soft,ɔ,Short,0.07,,621,836
4,M,Soft,ɔ,Short,0.14,,474,924
4,M,Soft,ɔ,Short,0.12,,620,934
4,M,Soft,ɔ,Short,0.15,,837,1940
4,M,Soft,ɔ,Short,0.12,,536,950
4,M,Soft,o,Long,0.15,117,497,1060
4,M,Soft,o,Long,0.15,,478,993
4,M,Soft,o,Long,0.13,,470,1017
4,M,Soft,o,Long,0.15,,895,2076
4,M,Soft,o,Long,0.15,,852,2248
4,M,Soft,o,Long,0.13,,483,1325
4,M,Soft,o,Long,0.15,,839,1565
4,M,Soft,o,Long,0.1,,808,2375
4,M,Soft,o,Long,0.12,,769,1025
4,M,Soft,o,Long,0.15,,829,2100
4,M,Soft,o,Long,0.14,,798,2097
4,M,Soft,o,Long,0.18,,793,2201
4,M,Soft,o,Short,0.16,,802,2157
4,M,Soft,o,Short,0.18,,820,2105
4,M,Soft,o,Short,0.19,,815,2146
4,M,Soft,o,Short,0.13,,785,2114
4,M,Soft,o,Short,0.12,,835,1635
4,M,Soft,o,Short,0.13,,854,2076
4,M,Soft,o,Short,0.08,,423,1026
4,M,Soft,o,Short,0.11,,457,951
4,M,Soft,o,Short,0.11,,438,990
4,M,Soft,o,Short,0.13,,456,929
4,M,Soft,o,Short,0.11,,513,955
4,M,Soft,o,Short,0.12,,277,913
4,M,Soft,u,Long,0.16,,532,1853
4,M,Soft,u,Long,0.17,,483,1528
4,M,Soft,u,Long,0.15,,694,1927
4,M,Soft,u,Long,0.17,,163,2227
4,M,Soft,u,Long,0.15,,606,2256
4,M,Soft,u,Long,0.15,,455,1673
4,M,Soft,u,Long,0.13,,302,836
4,M,Soft,u,Long,0.11,118,347,876
4,M,Soft,u,Long,0.13,,317,780
4,M,Soft,u,Long,0.15,,800,1360
4,M,Soft,u,Long,0.14,,159,809
4,M,Soft,u,Long,0.11,,713,2273
4,M,Soft,u,Short,0.13,,505,1557
4,M,Soft,u,Short,0.15,,228,667
4,M,Soft,u,Short,0.12,,485,1276
4,M,Soft,u,Short,0.13,118,372,666
4,M,Soft,u,Short,0.15,,546,2071
4,M,Soft,u,Short,0.13,,743,2314
4,M,Soft,u,Short,0.11,,475,959
4,M,Soft,u,Short,0.11,,675,1866
4,M,Soft,u,Short,0.11,123,663,2181
4,M,Soft,u,Short,0.11,,856,2130
4,M,Soft,u,Short,0.12,,473,1244
4,M,Soft,u,Short,0.14,,332,1185
4,M,Neutral,a,Long,0.12,122,813,1256
4,M,Neutral,a,Long,0.12,122,770,1300
4,M,Neutral,a,Long,0.14,110,773,1231
4,M,Neutral,a,Long,0.11,122,805,1127
4,M,Neutral,a,Long,0.11,115,814,1144
4,M,Neutral,a,Long,0.12,,799,1075
4,M,Neutral,a,Long,0.11,117,855,1150
4,M,Neutral,a,Long,0.12,118,806,1173
4,M,Neutral,a,Long,0.11,119,763,1157
4,M,Neutral,a,Long,0.15,116,755,1105
4,M,Neutral,a,Long,0.14,117,784,1160
4,M,Neutral,a,Long,0.15,,757,1156
4,M,Neutral,a,Short,0.09,126,765,1151
